bk
ID: 0	 X: 2.08	 Y: 2.50	 Z: -0.35 	 W: -17.80
ID: 19	 X: -2.17	 Y: 11.03	 Z: -1.95 	 W: 0.00
ID: 20	 X: -3.11	 Y: 10.86	 Z: -0.92 	 W: 0.00
ak
bk
ID: 0	 X: 0.15	 Y: 2.21	 Z: -0.20 	 W: 0.09
ID: 1	 X: 0.97	 Y: 1.99	 Z: -0.05 	 W: 0.09
ID: 2	 X: 0.12	 Y: 2.27	 Z: -0.22 	 W: 0.09
ID: 3	 X: 0.94	 Y: 2.07	 Z: -0.04 	 W: 0.09
ID: 4	 X: 0.91	 Y: 2.11	 Z: -0.05 	 W: 0.09
ID: 5	 X: 0.09	 Y: 2.30	 Z: -0.26 	 W: 0.09
ID: 6	 X: 0.92	 Y: 2.18	 Z: -0.06 	 W: 0.09
ID: 7	 X: 0.08	 Y: 2.37	 Z: -0.32 	 W: 0.09
ID: 8	 X: 0.91	 Y: 2.24	 Z: -0.09 	 W: 0.09
ID: 9	 X: -0.32	 Y: 2.40	 Z: -0.41 	 W: 0.09
ID: 10	 X: -0.19	 Y: 2.46	 Z: -0.38 	 W: 0.09
ID: 11	 X: 0.85	 Y: 2.32	 Z: -0.14 	 W: 0.09
ID: 12	 X: -0.12	 Y: 2.51	 Z: -0.41 	 W: 0.09
ID: 13	 X: -0.09	 Y: 2.56	 Z: -0.41 	 W: 0.09
ID: 14	 X: 0.04	 Y: 4.23	 Z: 0.05 	 W: 0.09
ID: 15	 X: 0.07	 Y: 4.29	 Z: 0.05 	 W: 0.09
ID: 16	 X: -0.31	 Y: 6.60	 Z: -0.35 	 W: 0.09
ID: 17	 X: -0.20	 Y: 6.68	 Z: -0.43 	 W: 0.09
ID: 18	 X: -0.12	 Y: 6.71	 Z: -0.53 	 W: 0.09
ID: 19	 X: -0.06	 Y: 6.76	 Z: -0.55 	 W: 0.09
ID: 20	 X: -0.05	 Y: 6.80	 Z: -0.63 	 W: 0.09
ak
bk
ID: 0	 X: -0.06	 Y: 2.27	 Z: -0.20 	 W: 0.00
ID: 1	 X: 0.89	 Y: 2.14	 Z: -0.10 	 W: 0.00
ID: 2	 X: -0.05	 Y: 2.32	 Z: -0.23 	 W: 0.00
ID: 3	 X: -0.05	 Y: 2.37	 Z: -0.24 	 W: 0.00
ID: 4	 X: 0.92	 Y: 2.18	 Z: -0.09 	 W: 0.00
ID: 5	 X: -0.05	 Y: 2.42	 Z: -0.25 	 W: 0.00
ID: 6	 X: 0.96	 Y: 2.22	 Z: -0.10 	 W: 0.00
ID: 7	 X: -0.06	 Y: 2.47	 Z: -0.23 	 W: 0.00
ID: 8	 X: 0.10	 Y: 4.19	 Z: -0.04 	 W: 0.00
ID: 9	 X: 0.11	 Y: 4.22	 Z: -0.06 	 W: 0.00
ID: 10	 X: 0.17	 Y: 4.29	 Z: -0.07 	 W: 0.00
ID: 11	 X: 0.29	 Y: 4.33	 Z: -0.11 	 W: 0.00
ID: 12	 X: 0.14	 Y: 6.67	 Z: -0.58 	 W: 0.00
ID: 13	 X: 0.09	 Y: 6.71	 Z: -0.58 	 W: 0.00
ID: 14	 X: 0.05	 Y: 6.76	 Z: -0.63 	 W: 0.00
ID: 15	 X: 0.00	 Y: 6.80	 Z: -0.91 	 W: 0.00
ak
bk
ID: 0	 X: 0.30	 Y: 0.99	 Z: 0.46 	 W: 0.09
ID: 1	 X: -0.03	 Y: 1.10	 Z: 0.50 	 W: 0.09
ID: 2	 X: -0.80	 Y: 0.76	 Z: 0.47 	 W: 0.09
ID: 3	 X: 0.44	 Y: 2.23	 Z: -0.15 	 W: 0.09
ID: 4	 X: 0.56	 Y: 2.23	 Z: -0.13 	 W: 0.09
ID: 5	 X: 0.71	 Y: 2.26	 Z: -0.10 	 W: 0.09
ID: 6	 X: 0.84	 Y: 2.29	 Z: -0.08 	 W: 0.09
ID: 7	 X: -0.10	 Y: 2.44	 Z: -0.40 	 W: 0.09
ID: 8	 X: -0.12	 Y: 2.44	 Z: -0.31 	 W: 0.09
ID: 9	 X: 0.89	 Y: 2.27	 Z: -0.15 	 W: 0.09
ID: 10	 X: -0.12	 Y: 2.51	 Z: -0.28 	 W: 0.09
ID: 11	 X: 0.95	 Y: 2.32	 Z: -0.24 	 W: 0.09
ID: 12	 X: 0.96	 Y: 2.38	 Z: -0.28 	 W: 0.09
ID: 13	 X: -0.16	 Y: 2.56	 Z: -0.28 	 W: 0.09
ID: 14	 X: 0.97	 Y: 2.42	 Z: -0.26 	 W: 0.09
ID: 15	 X: -0.16	 Y: 2.61	 Z: -0.22 	 W: 0.09
ID: 16	 X: -0.22	 Y: 6.61	 Z: -0.65 	 W: 0.09
ID: 17	 X: -0.32	 Y: 6.65	 Z: -0.75 	 W: 0.09
ID: 18	 X: -0.34	 Y: 6.70	 Z: -0.82 	 W: 0.09
ID: 19	 X: -0.33	 Y: 6.75	 Z: -0.86 	 W: 0.09
ID: 20	 X: -0.30	 Y: 6.79	 Z: -0.91 	 W: 0.09
ak
bk
ID: 0	 X: 0.83	 Y: 2.11	 Z: 0.01 	 W: 0.00
ID: 1	 X: 0.02	 Y: 2.27	 Z: -0.33 	 W: 0.00
ID: 2	 X: 0.88	 Y: 2.15	 Z: -0.02 	 W: 0.00
ID: 3	 X: 0.02	 Y: 2.32	 Z: -0.33 	 W: 0.00
ID: 4	 X: 0.02	 Y: 2.37	 Z: -0.35 	 W: 0.00
ID: 5	 X: 0.91	 Y: 2.19	 Z: -0.02 	 W: 0.00
ID: 6	 X: 0.03	 Y: 2.39	 Z: -0.35 	 W: 0.00
ID: 7	 X: 0.90	 Y: 2.21	 Z: -0.03 	 W: 0.00
ID: 8	 X: 0.06	 Y: 2.47	 Z: -0.38 	 W: 0.00
ID: 9	 X: 0.06	 Y: 2.47	 Z: -0.39 	 W: 0.00
ID: 10	 X: 0.13	 Y: 2.51	 Z: -0.41 	 W: 0.00
ID: 11	 X: 0.28	 Y: 2.54	 Z: -0.46 	 W: 0.00
ID: 12	 X: 0.55	 Y: 2.55	 Z: -0.49 	 W: 0.00
ID: 13	 X: 0.27	 Y: 6.50	 Z: -0.34 	 W: 0.00
ID: 14	 X: 0.56	 Y: 6.54	 Z: -0.29 	 W: 0.00
ID: 15	 X: -0.87	 Y: 6.60	 Z: -1.00 	 W: 0.00
ID: 16	 X: -0.60	 Y: 6.68	 Z: -0.79 	 W: 0.00
ID: 17	 X: -0.44	 Y: 6.75	 Z: -0.63 	 W: 0.00
ID: 18	 X: 4.17	 Y: 7.43	 Z: -1.28 	 W: 0.00
ID: 19	 X: 4.30	 Y: 7.42	 Z: -1.24 	 W: 0.00
ID: 20	 X: -2.83	 Y: 10.58	 Z: -1.71 	 W: 0.00
ID: 21	 X: -2.99	 Y: 10.60	 Z: -1.72 	 W: 0.00
ID: 22	 X: -3.09	 Y: 10.61	 Z: -1.54 	 W: 0.00
ID: 23	 X: -3.19	 Y: 10.62	 Z: -1.48 	 W: 0.00
ID: 24	 X: -3.29	 Y: 10.64	 Z: -1.42 	 W: 0.00
ak
bk
ID: 0	 X: 0.60	 Y: 2.14	 Z: -0.07 	 W: 0.09
ID: 1	 X: 0.64	 Y: 2.18	 Z: -0.09 	 W: 0.09
ID: 2	 X: 0.67	 Y: 2.21	 Z: -0.12 	 W: 0.09
ID: 3	 X: 0.70	 Y: 2.26	 Z: -0.16 	 W: 0.09
ID: 4	 X: 0.72	 Y: 2.31	 Z: -0.28 	 W: 0.09
ID: 5	 X: 0.03	 Y: 2.47	 Z: 0.18 	 W: 0.09
ID: 6	 X: -0.03	 Y: 2.51	 Z: -0.11 	 W: 0.09
ID: 7	 X: 1.42	 Y: 2.07	 Z: -0.33 	 W: 0.09
ID: 8	 X: 1.08	 Y: 2.38	 Z: -0.27 	 W: 0.09
ID: 9	 X: -0.05	 Y: 6.62	 Z: -0.48 	 W: 0.09
ID: 10	 X: -0.05	 Y: 6.66	 Z: -0.62 	 W: 0.09
ID: 11	 X: -0.01	 Y: 6.71	 Z: -0.74 	 W: 0.09
ID: 12	 X: 0.16	 Y: 6.76	 Z: -0.86 	 W: 0.09
ID: 13	 X: 0.46	 Y: 6.78	 Z: -0.87 	 W: 0.09
ID: 14	 X: -2.98	 Y: 10.65	 Z: -1.48 	 W: 0.09
ID: 15	 X: -2.90	 Y: 10.70	 Z: -1.61 	 W: 0.09
ID: 16	 X: -2.97	 Y: 10.74	 Z: -1.81 	 W: 0.09
ID: 17	 X: 7.37	 Y: 8.69	 Z: -1.85 	 W: 0.09
ID: 18	 X: 7.64	 Y: 8.49	 Z: -1.98 	 W: 0.09
ak
bk
ID: 0	 X: 0.96	 Y: 2.00	 Z: -0.11 	 W: 0.00
ID: 1	 X: 0.03	 Y: 2.27	 Z: -0.17 	 W: 0.00
ID: 2	 X: 0.94	 Y: 2.07	 Z: -0.10 	 W: 0.00
ID: 3	 X: 0.92	 Y: 2.12	 Z: -0.11 	 W: 0.00
ID: 4	 X: 0.00	 Y: 2.31	 Z: -0.17 	 W: 0.00
ID: 5	 X: 0.91	 Y: 2.19	 Z: -0.10 	 W: 0.00
ID: 6	 X: 0.86	 Y: 2.26	 Z: -0.11 	 W: 0.00
ID: 7	 X: 0.21	 Y: 2.44	 Z: -0.61 	 W: 0.00
ID: 8	 X: 0.31	 Y: 2.43	 Z: 1.86 	 W: 0.00
ID: 9	 X: 0.22	 Y: 2.51	 Z: -0.47 	 W: 0.00
ID: 10	 X: 0.33	 Y: 2.50	 Z: 1.89 	 W: 0.00
ID: 11	 X: 0.34	 Y: 2.54	 Z: -0.44 	 W: 0.00
ID: 12	 X: -0.23	 Y: 6.64	 Z: -0.77 	 W: 0.00
ID: 13	 X: 0.05	 Y: 6.71	 Z: -0.62 	 W: 0.00
ID: 14	 X: 4.21	 Y: 7.42	 Z: -1.09 	 W: 0.00
ID: 15	 X: 4.22	 Y: 7.47	 Z: -1.05 	 W: 0.00
ID: 16	 X: 4.25	 Y: 7.51	 Z: -0.80 	 W: 0.00
ak
bk
ID: 0	 X: 0.63	 Y: 2.18	 Z: 0.04 	 W: 0.00
ID: 1	 X: 0.59	 Y: 2.24	 Z: 0.01 	 W: 0.00
ID: 2	 X: 0.47	 Y: 2.30	 Z: -0.08 	 W: 0.00
ID: 3	 X: 0.20	 Y: 2.41	 Z: -0.36 	 W: 0.00
ID: 4	 X: 0.14	 Y: 2.47	 Z: -0.43 	 W: 0.00
ID: 5	 X: 0.17	 Y: 2.50	 Z: -0.43 	 W: 0.00
ID: 6	 X: 0.43	 Y: 2.52	 Z: -0.29 	 W: 0.00
ID: 7	 X: -0.08	 Y: 4.21	 Z: -0.03 	 W: 0.00
ID: 8	 X: -0.05	 Y: 4.24	 Z: 0.02 	 W: 0.00
ID: 9	 X: 0.02	 Y: 4.29	 Z: 0.15 	 W: 0.00
ID: 10	 X: -0.25	 Y: 6.66	 Z: -0.46 	 W: 0.00
ID: 11	 X: -0.23	 Y: 6.71	 Z: -0.47 	 W: 0.00
ID: 12	 X: -0.10	 Y: 6.76	 Z: -0.43 	 W: 0.00
ID: 13	 X: -2.80	 Y: 10.64	 Z: -1.91 	 W: 0.00
ID: 14	 X: -2.72	 Y: 10.68	 Z: -1.91 	 W: 0.00
ID: 15	 X: -2.79	 Y: 10.73	 Z: -1.92 	 W: 0.00
ID: 16	 X: -3.01	 Y: 10.72	 Z: -1.74 	 W: 0.00
ID: 17	 X: -3.29	 Y: 10.70	 Z: -1.49 	 W: 0.00
ID: 18	 X: -3.39	 Y: 10.72	 Z: -1.37 	 W: 0.00
ID: 19	 X: -2.96	 Y: 10.89	 Z: -0.85 	 W: 0.00
ak
bk
ID: 0	 X: 0.10	 Y: 2.22	 Z: -0.24 	 W: 0.09
ID: 1	 X: 0.06	 Y: 2.27	 Z: -0.24 	 W: 0.09
ID: 2	 X: 0.96	 Y: 2.06	 Z: -0.15 	 W: 0.09
ID: 3	 X: 0.03	 Y: 2.30	 Z: -0.26 	 W: 0.09
ID: 4	 X: 0.93	 Y: 2.11	 Z: -0.14 	 W: 0.09
ID: 5	 X: 0.03	 Y: 2.37	 Z: -0.27 	 W: 0.09
ID: 6	 X: 0.93	 Y: 2.18	 Z: -0.14 	 W: 0.09
ID: 7	 X: 0.91	 Y: 2.24	 Z: -0.17 	 W: 0.09
ID: 8	 X: 0.05	 Y: 2.42	 Z: -0.29 	 W: 0.09
ID: 9	 X: 0.89	 Y: 2.30	 Z: -0.23 	 W: 0.09
ID: 10	 X: -0.08	 Y: 4.22	 Z: -0.03 	 W: 0.09
ID: 11	 X: 0.06	 Y: 4.29	 Z: -0.04 	 W: 0.09
ID: 12	 X: 0.30	 Y: 4.33	 Z: -0.06 	 W: 0.09
ID: 13	 X: -0.36	 Y: 6.65	 Z: -0.59 	 W: 0.09
ID: 14	 X: -0.18	 Y: 6.68	 Z: -0.48 	 W: 0.09
ID: 15	 X: 0.11	 Y: 6.76	 Z: -0.39 	 W: 0.09
ID: 16	 X: -2.15	 Y: 9.40	 Z: -0.67 	 W: 0.09
ID: 17	 X: -2.26	 Y: 9.44	 Z: -0.73 	 W: 0.09
ID: 18	 X: -2.26	 Y: 9.50	 Z: -0.85 	 W: 0.09
ak
bk
ID: 0	 X: 0.15	 Y: 0.93	 Z: 0.48 	 W: 0.00
ID: 1	 X: 0.15	 Y: 0.98	 Z: 0.50 	 W: 0.00
ID: 2	 X: 0.12	 Y: 1.03	 Z: 0.50 	 W: 0.00
ID: 3	 X: 0.06	 Y: 1.08	 Z: 0.48 	 W: 0.00
ID: 4	 X: -0.21	 Y: 2.16	 Z: 0.97 	 W: 0.00
ID: 5	 X: 0.61	 Y: 2.13	 Z: -0.03 	 W: 0.00
ID: 6	 X: 0.14	 Y: 2.27	 Z: -0.40 	 W: 0.00
ID: 7	 X: 0.09	 Y: 2.32	 Z: -0.33 	 W: 0.00
ID: 8	 X: 0.04	 Y: 2.37	 Z: -0.30 	 W: 0.00
ID: 9	 X: -0.05	 Y: 2.42	 Z: -0.30 	 W: 0.00
ID: 10	 X: -0.18	 Y: 2.46	 Z: -0.38 	 W: 0.00
ID: 11	 X: 0.01	 Y: 4.24	 Z: 0.09 	 W: 0.00
ID: 12	 X: -0.04	 Y: 4.29	 Z: 0.11 	 W: 0.00
ID: 13	 X: 0.78	 Y: 4.35	 Z: -0.06 	 W: 0.00
ID: 14	 X: 0.13	 Y: 6.71	 Z: -0.27 	 W: 0.00
ID: 15	 X: 0.33	 Y: 6.75	 Z: -0.27 	 W: 0.00
ID: 16	 X: 0.62	 Y: 6.77	 Z: -0.44 	 W: 0.00
ID: 17	 X: 0.89	 Y: 6.79	 Z: -0.60 	 W: 0.00
ID: 18	 X: 4.19	 Y: 7.71	 Z: -1.37 	 W: 0.00
ID: 19	 X: 4.32	 Y: 7.70	 Z: -1.38 	 W: 0.00
ID: 20	 X: 4.39	 Y: 7.70	 Z: -1.33 	 W: 0.00
ak
bk
ID: 0	 X: 0.03	 Y: 2.22	 Z: -0.20 	 W: 0.00
ID: 1	 X: 0.00	 Y: 2.27	 Z: -0.25 	 W: 0.00
ID: 2	 X: -0.00	 Y: 2.34	 Z: -0.26 	 W: 0.00
ID: 3	 X: 0.01	 Y: 2.37	 Z: -0.28 	 W: 0.00
ID: 4	 X: 0.04	 Y: 2.42	 Z: -0.28 	 W: 0.00
ID: 5	 X: 0.12	 Y: 2.47	 Z: -0.29 	 W: 0.00
ID: 6	 X: 0.24	 Y: 2.50	 Z: -0.30 	 W: 0.00
ID: 7	 X: 0.69	 Y: 4.39	 Z: -0.39 	 W: 0.00
ID: 8	 X: 0.72	 Y: 4.43	 Z: -0.44 	 W: 0.00
ID: 9	 X: 0.27	 Y: 6.55	 Z: -0.04 	 W: 0.00
ID: 10	 X: 0.02	 Y: 6.61	 Z: 0.15 	 W: 0.00
ID: 11	 X: -0.59	 Y: 6.63	 Z: -0.64 	 W: 0.00
ID: 12	 X: 1.37	 Y: 6.62	 Z: -0.55 	 W: 0.00
ID: 13	 X: 0.94	 Y: 6.73	 Z: -0.47 	 W: 0.00
ak
bk
ID: 0	 X: 0.26	 Y: 2.26	 Z: -0.22 	 W: 0.09
ID: 1	 X: 0.19	 Y: 2.31	 Z: -0.28 	 W: 0.09
ID: 2	 X: 0.15	 Y: 2.37	 Z: -0.31 	 W: 0.09
ID: 3	 X: 0.12	 Y: 2.42	 Z: -0.33 	 W: 0.09
ID: 4	 X: 0.12	 Y: 2.47	 Z: -0.32 	 W: 0.09
ID: 5	 X: 0.75	 Y: 2.51	 Z: -0.53 	 W: 0.09
ID: 6	 X: -2.49	 Y: 10.77	 Z: -2.23 	 W: 0.09
ID: 7	 X: -2.21	 Y: 10.87	 Z: -1.77 	 W: 0.09
ak
bk
ID: 0	 X: -0.16	 Y: 2.31	 Z: -0.10 	 W: 0.00
ID: 1	 X: -0.08	 Y: 2.37	 Z: -0.14 	 W: 0.00
ID: 2	 X: 0.92	 Y: 2.18	 Z: 0.13 	 W: 0.00
ID: 3	 X: 0.02	 Y: 2.42	 Z: -0.23 	 W: 0.00
ID: 4	 X: 0.11	 Y: 2.47	 Z: -0.29 	 W: 0.00
ID: 5	 X: 0.18	 Y: 2.49	 Z: -0.33 	 W: 0.00
ID: 6	 X: 0.21	 Y: 2.55	 Z: -0.35 	 W: 0.00
ID: 7	 X: 0.21	 Y: 2.60	 Z: -0.39 	 W: 0.00
ID: 8	 X: 1.30	 Y: 2.26	 Z: -0.11 	 W: 0.00
ID: 9	 X: 0.18	 Y: 6.61	 Z: 0.19 	 W: 0.00
ID: 10	 X: 0.09	 Y: 6.66	 Z: 0.46 	 W: 0.00
ID: 11	 X: 0.02	 Y: 6.71	 Z: 0.58 	 W: 0.00
ID: 12	 X: 0.09	 Y: 6.76	 Z: 0.27 	 W: 0.00
ID: 13	 X: -3.29	 Y: 9.24	 Z: -1.40 	 W: 0.00
ID: 14	 X: -3.04	 Y: 9.38	 Z: -0.97 	 W: 0.00
ID: 15	 X: -2.89	 Y: 9.47	 Z: -0.81 	 W: 0.00
ID: 16	 X: -2.78	 Y: 9.57	 Z: -0.81 	 W: 0.00
ID: 17	 X: -4.40	 Y: 10.51	 Z: -1.82 	 W: 0.00
ID: 18	 X: -4.39	 Y: 10.55	 Z: -2.05 	 W: 0.00
ak
bk
ID: 0	 X: 0.38	 Y: 2.24	 Z: -0.09 	 W: 0.09
ID: 1	 X: -0.03	 Y: 2.32	 Z: -0.13 	 W: 0.09
ID: 2	 X: -0.06	 Y: 2.37	 Z: -0.08 	 W: 0.09
ID: 3	 X: 0.87	 Y: 2.21	 Z: -0.23 	 W: 0.09
ID: 4	 X: -0.03	 Y: 2.41	 Z: -0.23 	 W: 0.09
ID: 5	 X: 0.04	 Y: 2.47	 Z: -0.47 	 W: 0.09
ID: 6	 X: 0.13	 Y: 2.51	 Z: -0.48 	 W: 0.09
ID: 7	 X: 0.25	 Y: 2.55	 Z: -0.45 	 W: 0.09
ID: 8	 X: 0.03	 Y: 4.19	 Z: 0.01 	 W: 0.09
ID: 9	 X: 0.01	 Y: 4.22	 Z: -0.01 	 W: 0.09
ID: 10	 X: -0.01	 Y: 4.29	 Z: -0.04 	 W: 0.09
ID: 11	 X: -0.02	 Y: 4.34	 Z: -0.17 	 W: 0.09
ID: 12	 X: 0.18	 Y: 4.39	 Z: -0.27 	 W: 0.09
ID: 13	 X: 0.32	 Y: 6.55	 Z: -0.38 	 W: 0.09
ID: 14	 X: 0.29	 Y: 6.60	 Z: -0.35 	 W: 0.09
ID: 15	 X: 0.20	 Y: 6.66	 Z: -0.35 	 W: 0.09
ID: 16	 X: -4.77	 Y: 10.36	 Z: -1.55 	 W: 0.09
ID: 17	 X: -4.81	 Y: 10.38	 Z: -1.62 	 W: 0.09
ak
bk
ID: 0	 X: 0.51	 Y: 0.67	 Z: 0.56 	 W: 0.00
ID: 1	 X: 0.13	 Y: 0.88	 Z: 0.52 	 W: 0.00
ID: 2	 X: 0.60	 Y: 0.65	 Z: 0.63 	 W: 0.00
ID: 3	 X: 0.33	 Y: 2.14	 Z: -0.24 	 W: 0.00
ID: 4	 X: 0.25	 Y: 2.21	 Z: -0.27 	 W: 0.00
ID: 5	 X: 0.08	 Y: 2.27	 Z: -0.05 	 W: 0.00
ID: 6	 X: 0.04	 Y: 2.33	 Z: -0.15 	 W: 0.00
ID: 7	 X: 0.02	 Y: 2.37	 Z: -0.28 	 W: 0.00
ID: 8	 X: 0.89	 Y: 2.20	 Z: -0.37 	 W: 0.00
ID: 9	 X: -0.02	 Y: 2.42	 Z: -0.40 	 W: 0.00
ID: 10	 X: 0.97	 Y: 2.21	 Z: -0.45 	 W: 0.00
ID: 11	 X: -0.12	 Y: 2.47	 Z: -0.67 	 W: 0.00
ID: 12	 X: 1.01	 Y: 2.25	 Z: -0.49 	 W: 0.00
ID: 13	 X: -1.91	 Y: 2.50	 Z: -0.08 	 W: 0.00
ID: 14	 X: -1.90	 Y: 2.58	 Z: -0.05 	 W: 0.00
ID: 15	 X: 0.03	 Y: 4.20	 Z: 0.05 	 W: 0.00
ID: 16	 X: 0.02	 Y: 4.24	 Z: 0.08 	 W: 0.00
ID: 17	 X: 0.00	 Y: 4.29	 Z: 0.12 	 W: 0.00
ID: 18	 X: 0.48	 Y: 6.54	 Z: -0.17 	 W: 0.00
ID: 19	 X: 0.56	 Y: 6.59	 Z: -0.23 	 W: 0.00
ID: 20	 X: 0.53	 Y: 6.64	 Z: -0.31 	 W: 0.00
ID: 21	 X: 0.45	 Y: 6.78	 Z: -0.51 	 W: 0.00
ID: 22	 X: 0.66	 Y: 6.82	 Z: -0.44 	 W: 0.00
ID: 23	 X: 4.09	 Y: 7.44	 Z: -1.13 	 W: 0.00
ID: 24	 X: 4.10	 Y: 7.48	 Z: -1.33 	 W: 0.00
ID: 25	 X: -1.78	 Y: 9.45	 Z: -0.62 	 W: 0.00
ID: 26	 X: -1.84	 Y: 9.49	 Z: -0.84 	 W: 0.00
ID: 27	 X: -1.82	 Y: 9.54	 Z: -1.07 	 W: 0.00
ID: 28	 X: -1.71	 Y: 9.61	 Z: -1.19 	 W: 0.00
ID: 29	 X: -4.35	 Y: 10.55	 Z: -2.18 	 W: 0.00
ID: 30	 X: -4.34	 Y: 10.59	 Z: -2.18 	 W: 0.00
ak
bk
ID: 0	 X: -0.38	 Y: 0.84	 Z: 0.59 	 W: 0.09
ID: 1	 X: 0.58	 Y: 0.80	 Z: 0.49 	 W: 0.09
ID: 2	 X: 0.59	 Y: 0.85	 Z: 0.50 	 W: 0.09
ID: 3	 X: 0.06	 Y: 2.22	 Z: -0.26 	 W: 0.09
ID: 4	 X: 0.03	 Y: 2.27	 Z: -0.27 	 W: 0.09
ID: 5	 X: 0.01	 Y: 2.33	 Z: -0.29 	 W: 0.09
ID: 6	 X: -0.02	 Y: 2.37	 Z: -0.30 	 W: 0.09
ID: 7	 X: -0.07	 Y: 2.42	 Z: -0.33 	 W: 0.09
ID: 8	 X: -0.12	 Y: 2.47	 Z: -0.36 	 W: 0.09
ID: 9	 X: 0.30	 Y: 2.49	 Z: -0.33 	 W: 0.09
ID: 10	 X: 0.33	 Y: 2.54	 Z: -0.34 	 W: 0.09
ID: 11	 X: 0.30	 Y: 2.59	 Z: -0.31 	 W: 0.09
ID: 12	 X: -0.48	 Y: 2.57	 Z: -0.38 	 W: 0.09
ID: 13	 X: 0.03	 Y: 4.21	 Z: -0.07 	 W: 0.09
ID: 14	 X: 0.08	 Y: 4.24	 Z: -0.07 	 W: 0.09
ID: 15	 X: 0.16	 Y: 4.29	 Z: -0.12 	 W: 0.09
ID: 16	 X: -1.67	 Y: 9.53	 Z: -0.90 	 W: 0.09
ID: 17	 X: -1.96	 Y: 9.51	 Z: -1.01 	 W: 0.09
ID: 18	 X: -2.19	 Y: 9.51	 Z: -1.13 	 W: 0.09
ID: 19	 X: -2.84	 Y: 10.58	 Z: -1.84 	 W: 0.09
ID: 20	 X: -2.86	 Y: 10.61	 Z: -1.81 	 W: 0.09
ID: 21	 X: -2.91	 Y: 10.66	 Z: -1.79 	 W: 0.09
ID: 22	 X: -2.98	 Y: 10.68	 Z: -1.80 	 W: 0.09
ak
bk
ID: 0	 X: -0.06	 Y: 0.99	 Z: 0.55 	 W: 0.00
ID: 1	 X: 0.50	 Y: 0.93	 Z: 0.47 	 W: 0.00
ID: 2	 X: -0.05	 Y: 1.05	 Z: 0.53 	 W: 0.00
ID: 3	 X: 0.53	 Y: 0.95	 Z: 0.48 	 W: 0.00
ID: 4	 X: -0.13	 Y: 1.08	 Z: 0.56 	 W: 0.00
ID: 5	 X: 0.07	 Y: 2.27	 Z: -0.16 	 W: 0.00
ID: 6	 X: 0.08	 Y: 2.32	 Z: -0.21 	 W: 0.00
ID: 7	 X: 0.13	 Y: 2.37	 Z: -0.26 	 W: 0.00
ID: 8	 X: 0.25	 Y: 2.41	 Z: -0.29 	 W: 0.00
ID: 9	 X: 0.40	 Y: 2.44	 Z: -0.27 	 W: 0.00
ID: 10	 X: -0.55	 Y: 2.41	 Z: -0.25 	 W: 0.00
ID: 11	 X: -0.41	 Y: 2.48	 Z: -0.26 	 W: 0.00
ID: 12	 X: 0.48	 Y: 2.46	 Z: -0.25 	 W: 0.00
ID: 13	 X: -0.34	 Y: 2.54	 Z: -0.29 	 W: 0.00
ID: 14	 X: -0.24	 Y: 2.60	 Z: -0.31 	 W: 0.00
ID: 15	 X: -0.08	 Y: 4.21	 Z: -0.04 	 W: 0.00
ID: 16	 X: -0.06	 Y: 4.24	 Z: -0.03 	 W: 0.00
ID: 17	 X: -0.05	 Y: 4.29	 Z: -0.03 	 W: 0.00
ID: 18	 X: -0.49	 Y: 6.59	 Z: -0.58 	 W: 0.00
ID: 19	 X: -0.86	 Y: 6.60	 Z: -0.82 	 W: 0.00
ak
bk
ID: 0	 X: -0.02	 Y: 2.22	 Z: -0.15 	 W: 0.00
ID: 1	 X: -0.07	 Y: 2.27	 Z: -0.17 	 W: 0.00
ID: 2	 X: -0.09	 Y: 2.32	 Z: -0.22 	 W: 0.00
ID: 3	 X: -0.11	 Y: 2.35	 Z: -0.25 	 W: 0.00
ID: 4	 X: -0.12	 Y: 2.42	 Z: -0.28 	 W: 0.00
ID: 5	 X: -0.12	 Y: 2.47	 Z: -0.29 	 W: 0.00
ID: 6	 X: -0.12	 Y: 2.51	 Z: -0.28 	 W: 0.00
ID: 7	 X: -0.09	 Y: 2.56	 Z: -0.26 	 W: 0.00
ID: 8	 X: -0.03	 Y: 4.19	 Z: 0.04 	 W: 0.00
ID: 9	 X: -0.02	 Y: 4.22	 Z: 0.02 	 W: 0.00
ID: 10	 X: 0.01	 Y: 4.29	 Z: -0.00 	 W: 0.00
ID: 11	 X: 0.61	 Y: 6.63	 Z: -0.50 	 W: 0.00
ID: 12	 X: 0.44	 Y: 6.69	 Z: -0.35 	 W: 0.00
ID: 13	 X: 0.33	 Y: 6.75	 Z: -0.35 	 W: 0.00
ID: 14	 X: 0.14	 Y: 6.80	 Z: -0.47 	 W: 0.00
ID: 15	 X: 3.91	 Y: 7.58	 Z: -1.48 	 W: 0.00
ID: 16	 X: 4.02	 Y: 7.57	 Z: -1.39 	 W: 0.00
ID: 17	 X: 4.15	 Y: 7.57	 Z: -1.25 	 W: 0.00
ak
bk
ID: 0	 X: 0.46	 Y: 2.12	 Z: -0.12 	 W: 0.09
ID: 1	 X: 0.55	 Y: 2.15	 Z: -0.10 	 W: 0.09
ID: 2	 X: -0.24	 Y: 2.21	 Z: -0.29 	 W: 0.09
ID: 3	 X: 0.62	 Y: 2.18	 Z: -0.06 	 W: 0.09
ID: 4	 X: -0.20	 Y: 2.26	 Z: -0.26 	 W: 0.09
